id;dateAdded;dateUpdated;address;categories;primaryCategories;city;country;keys;latitude;longitude;name;postalCode;province;rating;username
AV0yKP88FcQ3k02bFIts;2017-07-11T14:58:53Z;2019-05-18T22:45:40Z;13700 Aurora Ave N;Hotels and motels,Hotel and motel reservations,Hotel;Accommodation & Food Services;Seattle;US;us/wa/seattle/13700auroraaven/681154672;47.728.848;-12.234.465;Comfort Inn & Suites Seattle;98133;WA;4;MSSUE09
AVwd69mm_7pvs4fz-cEZ;2015-09-13T04:26:05Z;2019-05-18T22:43:44Z;31910 Gateway Center Blvd S;Hotel,Hotels Motels,Lodging;Accommodation & Food Services;Federal Way;US;us/wa/federalway/31910gatewaycenterblvds/168094037;47.315.853;-122.299.644;Courtyard Seattle Federal Way;98003;WA;5;JTCGreen
AVwdyjBtByjofQCxshtG;2016-06-22T19:06:28Z;2019-05-18T22:15:10Z;252 W 2230 N;Hotel,Hotels,Lodging;Accommodation & Food Services;Provo;US;us/ut/provo/252w2230n/705147107;4.026.394;-1.116.627;Residence Inn Provo;84604;UT;4;George M
AVwdyjBtByjofQCxshtG;2016-06-22T19:06:28Z;2019-05-18T22:15:10Z;252 W 2230 N;Hotel,Hotels,Lodging;Accommodation & Food Services;Provo;US;us/ut/provo/252w2230n/705147107;4.026.394;-1.116.627;Residence Inn Provo;84604;UT;5;benjamin M
AVwciBgSByjofQCxfRWM;2017-03-24T21:24:56Z;2019-05-18T21:48:22Z;4726 Fm 1960 Rd W;Hotels,Family-Friendly Hotels,Budget Hotels,Hotels and motels,Hotel and motel reservations,Tourist Hotels,Hotels Motels,Hotels & Motels,Business Hotels;Accommodation & Food Services;Houston;US;us/tx/houston/4726fm1960rdw/-841644811;29.985.877;-95.502.272;Champions Lodge;77069;TX;1;Kristine S
AWEKkuNpIxWefVJwxGyH;2018-01-18T18:34:40Z;2019-05-18T21:43:26Z;6635 Gateway Blvd W;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;El Paso;US;us/tx/elpaso/6635gatewayblvdw/1328898602;3.178.062;-10.639.496;Hampton Inn & Suites El Paso-Airport;79925;TX;5;Mary D P
AVwd-Lx3_7pvs4fz-5Ah;2016-06-22T19:07:11Z;2019-05-18T21:26:54Z;3312 Dickerson Pike;Hotel,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels,Lodging,Corporate Lodging,Motels;Accommodation & Food Services;Nashville;US;us/tn/nashville/3312dickersonpike/1666859473;3.623.621;-86.759.125;Days Inn Nashville North Opryland / Grand Ole Opry Area;37207;TN;1;EngTieAng
AVwd-Lx3_7pvs4fz-5Ah;2016-06-22T19:07:11Z;2019-05-18T21:26:54Z;3312 Dickerson Pike;Hotel,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels,Lodging,Corporate Lodging,Motels;Accommodation & Food Services;Nashville;US;us/tn/nashville/3312dickersonpike/1666859473;3.623.621;-86.759.125;Days Inn Nashville North Opryland / Grand Ole Opry Area;37207;TN;2;quentin695
AVwd-Lx3_7pvs4fz-5Ah;2016-06-22T19:07:11Z;2019-05-18T21:26:54Z;3312 Dickerson Pike;Hotel,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels,Lodging,Corporate Lodging,Motels;Accommodation & Food Services;Nashville;US;us/tn/nashville/3312dickersonpike/1666859473;3.623.621;-86.759.125;Days Inn Nashville North Opryland / Grand Ole Opry Area;37207;TN;4;jacqueline0409
AVwd-Lx3_7pvs4fz-5Ah;2016-06-22T19:07:11Z;2019-05-18T21:26:54Z;3312 Dickerson Pike;Hotel,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels,Lodging,Corporate Lodging,Motels;Accommodation & Food Services;Nashville;US;us/tn/nashville/3312dickersonpike/1666859473;3.623.621;-86.759.125;Days Inn Nashville North Opryland / Grand Ole Opry Area;37207;TN;2;BlackrockCT
AVwd6MDjIN2L1WUf0SCn;2016-10-29T19:31:41Z;2019-05-18T21:23:53Z;539 Parkway;Hotels,Hotel;Accommodation & Food Services;Gatlinburg;US;us/tn/gatlinburg/539parkway/-1949657752;35.714.777;-83.511.935;Best Western Twin Islands;37738;TN;4;goOUgo
AVwd6MDjIN2L1WUf0SCn;2016-10-29T19:31:41Z;2019-05-18T21:23:53Z;539 Parkway;Hotels,Hotel;Accommodation & Food Services;Gatlinburg;US;us/tn/gatlinburg/539parkway/-1949657752;35.714.777;-83.511.935;Best Western Twin Islands;37738;TN;2;Kim J
AVwd6MDjIN2L1WUf0SCn;2016-10-29T19:31:41Z;2019-05-18T21:23:53Z;539 Parkway;Hotels,Hotel;Accommodation & Food Services;Gatlinburg;US;us/tn/gatlinburg/539parkway/-1949657752;35.714.777;-83.511.935;Best Western Twin Islands;37738;TN;5;wwdb41091
AWEKmvArIxWefVJwxKHF;2018-01-18T18:34:39Z;2019-05-18T21:14:40Z;171 Riverplace;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Greenville;US;us/sc/greenville/171riverplace/1347997355;3.484.638;-8.240.277;Hampton Inn Suites Greenville Downtown River Place;29601;SC;5;jimrQ7992YE
AWEKmvArIxWefVJwxKHF;2018-01-18T18:34:39Z;2019-05-18T21:14:40Z;171 Riverplace;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Greenville;US;us/sc/greenville/171riverplace/1347997355;3.484.638;-8.240.277;Hampton Inn Suites Greenville Downtown River Place;29601;SC;5;johndP7127XF
AWKjinxY3-Khe5l_huzI;2018-04-08T04:28:39Z;2019-05-18T21:05:36Z;400 Arch Street;Hotels,Resorts,Lodging,Hotel;Accommodation & Food Services;Philadelphia;US;us/pa/philadelphia/400archstreet/-1348371810;3.995.189;-7.514.737;Wyndham Philadelphia-Historic District;19106;PA;4;JMMom819
AWKjinxY3-Khe5l_huzI;2018-04-08T04:28:39Z;2019-05-18T21:05:36Z;400 Arch Street;Hotels,Resorts,Lodging,Hotel;Accommodation & Food Services;Philadelphia;US;us/pa/philadelphia/400archstreet/-1348371810;3.995.189;-7.514.737;Wyndham Philadelphia-Historic District;19106;PA;5;sbuehler213
AWKjinxY3-Khe5l_huzI;2018-04-08T04:28:39Z;2019-05-18T21:05:36Z;400 Arch Street;Hotels,Resorts,Lodging,Hotel;Accommodation & Food Services;Philadelphia;US;us/pa/philadelphia/400archstreet/-1348371810;3.995.189;-7.514.737;Wyndham Philadelphia-Historic District;19106;PA;3;DejyaM
AV1eUGG23-Khe5l_NILv;2017-07-20T04:45:12Z;2019-05-18T20:56:16Z;122 Arrowhead Boulevard;Hotels,Lodging,Hotel;Accommodation & Food Services;Hebron;US;us/oh/hebron/122arrowheadboulevard/1172504063;3.996.001;-8.247.818;Best Western Lakewood Inn;43025;OH;5;lisas328
AVwc35Mf_7pvs4fzz387;2016-08-09T11:25:09Z;2019-05-18T20:55:19Z;540 E County Road 89;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Fremont;US;us/oh/fremont/540ecountyroad89/-2048267564;41.396.719;-83.110.607;Hampton Inn Suites Fremont;43420;OH;4;Melissa D
AVwc35Mf_7pvs4fzz387;2016-08-09T11:25:09Z;2019-05-18T20:55:19Z;540 E County Road 89;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Fremont;US;us/oh/fremont/540ecountyroad89/-2048267564;41.396.719;-83.110.607;Hampton Inn Suites Fremont;43420;OH;3;DDKW
AVwc35Mf_7pvs4fzz387;2016-08-09T11:25:09Z;2019-05-18T20:55:19Z;540 E County Road 89;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Fremont;US;us/oh/fremont/540ecountyroad89/-2048267564;41.396.719;-83.110.607;Hampton Inn Suites Fremont;43420;OH;1;Will K
AVwc35Mf_7pvs4fzz387;2016-08-09T11:25:09Z;2019-05-18T20:55:19Z;540 E County Road 89;Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Fremont;US;us/oh/fremont/540ecountyroad89/-2048267564;41.396.719;-83.110.607;Hampton Inn Suites Fremont;43420;OH;3;doctorcarla
AVwc7fCJIN2L1WUfqcIT;2016-05-26T12:01:32Z;2019-05-18T20:54:43Z;500 Metro Pl N;Hotels,Lodging,Hotel;Accommodation & Food Services;Dublin;US;us/oh/dublin/500metropln/320219156;4.009.674;-8.312.946;Hilton Garden Inn Columbus Dublin;43017;OH;4;sridgemom
AVwc7fCJIN2L1WUfqcIT;2016-05-26T12:01:32Z;2019-05-18T20:54:43Z;500 Metro Pl N;Hotels,Lodging,Hotel;Accommodation & Food Services;Dublin;US;us/oh/dublin/500metropln/320219156;4.009.674;-8.312.946;Hilton Garden Inn Columbus Dublin;43017;OH;5;LilPig115
AVwc7fCJIN2L1WUfqcIT;2016-05-26T12:01:32Z;2019-05-18T20:54:43Z;500 Metro Pl N;Hotels,Lodging,Hotel;Accommodation & Food Services;Dublin;US;us/oh/dublin/500metropln/320219156;4.009.674;-8.312.946;Hilton Garden Inn Columbus Dublin;43017;OH;5;Teresa L
AV1eTyYwIxWefVJwfc9M;2017-07-20T04:43:51Z;2019-05-18T20:50:06Z;4004 Williams Drive;Hotels,Lodging,Hotel;Accommodation & Food Services;Cincinnati;US;us/oh/cincinnati/4004williamsdrive/-1436038228;3.906.834;-8.430.178;Best Western Clermont;45255;OH;5;hershboy
AV1eTyYwIxWefVJwfc9M;2017-07-20T04:43:51Z;2019-05-18T20:50:06Z;4004 Williams Drive;Hotels,Lodging,Hotel;Accommodation & Food Services;Cincinnati;US;us/oh/cincinnati/4004williamsdrive/-1436038228;3.906.834;-8.430.178;Best Western Clermont;45255;OH;5;brendalE5455IA
AV1eTyYwIxWefVJwfc9M;2017-07-20T04:43:51Z;2019-05-18T20:50:06Z;4004 Williams Drive;Hotels,Lodging,Hotel;Accommodation & Food Services;Cincinnati;US;us/oh/cincinnati/4004williamsdrive/-1436038228;3.906.834;-8.430.178;Best Western Clermont;45255;OH;4;689darceld
AVwde3XBIN2L1WUfwQNB;2016-06-23T16:50:52Z;2019-05-18T20:49:13Z;1255 Harrisburg Pike;Hotels,Corporate Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Carlisle;US;us/pa/carlisle/1255harrisburgpike/-18038134;4.023.364;-7.713.133;Quality Inn;17013;PA;5;brown_jerome61
AVwde3XBIN2L1WUfwQNB;2016-06-23T16:50:52Z;2019-05-18T20:49:13Z;1255 Harrisburg Pike;Hotels,Corporate Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Carlisle;US;us/pa/carlisle/1255harrisburgpike/-18038134;4.023.364;-7.713.133;Quality Inn;17013;PA;5;bobkondava
AVwde3XBIN2L1WUfwQNB;2016-06-23T16:50:52Z;2019-05-18T20:49:13Z;1255 Harrisburg Pike;Hotels,Corporate Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Carlisle;US;us/pa/carlisle/1255harrisburgpike/-18038134;4.023.364;-7.713.133;Quality Inn;17013;PA;4;inge k
AVwde3XBIN2L1WUfwQNB;2016-06-23T16:50:52Z;2019-05-18T20:49:13Z;1255 Harrisburg Pike;Hotels,Corporate Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Carlisle;US;us/pa/carlisle/1255harrisburgpike/-18038134;4.023.364;-7.713.133;Quality Inn;17013;PA;4;MarkEnRoute
AVwde3XBIN2L1WUfwQNB;2016-06-23T16:50:52Z;2019-05-18T20:49:13Z;1255 Harrisburg Pike;Hotels,Corporate Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Carlisle;US;us/pa/carlisle/1255harrisburgpike/-18038134;4.023.364;-7.713.133;Quality Inn;17013;PA;1;jtjjrw4
AVwde3XBIN2L1WUfwQNB;2016-06-23T16:50:52Z;2019-05-18T20:49:13Z;1255 Harrisburg Pike;Hotels,Corporate Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Carlisle;US;us/pa/carlisle/1255harrisburgpike/-18038134;4.023.364;-7.713.133;Quality Inn;17013;PA;1;Lou M
AWEKmp3Ia4HuVbedMXjP;2018-01-18T18:44:02Z;2019-05-18T20:46:04Z;2247 S Highway 97;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;Redmond;US;us/or/redmond/2247shighway97/1935517740;4.425.566;-12.118.357;Motel 6 Redmond;97756;OR;3;BadgerFan2011
AVweM5YvByjofQCxwKPf;2016-02-26T13:46:57Z;2019-05-18T20:32:34Z;3960 Highway 70 W;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;Kirby;US;us/ar/kirby/3960highway70w/-837492857;342.374;-9.374.017;Daisy Motel;71950;AR;2;madeinar
AVweM5YvByjofQCxwKPf;2016-02-26T13:46:57Z;2019-05-18T20:32:34Z;3960 Highway 70 W;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;Kirby;US;us/ar/kirby/3960highway70w/-837492857;342.374;-9.374.017;Daisy Motel;71950;AR;3;delewis
AVweM5YvByjofQCxwKPf;2016-02-26T13:46:57Z;2019-05-18T20:32:34Z;3960 Highway 70 W;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;Kirby;US;us/ar/kirby/3960highway70w/-837492857;342.374;-9.374.017;Daisy Motel;71950;AR;5;Krista f
AV1thiSI3-Khe5l_OwJu;2017-07-23T03:38:14Z;2019-05-18T20:30:55Z;93 Bowery;Hotels,Accommodations & Lodging,Hotels Motels,Hotel;Accommodation & Food Services;New York;US;us/ny/newyork/93bowery/2026121944;40.717;-739.953;Wyndham Garden Chinatown;10002;NY;4;158anng
AVwemL1x_7pvs4fzEfZu;2017-02-02T19:27:31Z;2019-05-18T20:28:55Z;1818 historic route 66;Accommodation Reservations,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Inns,Hotel;Accommodation & Food Services;Santa Rosa;US;us/nm/santarosa/1818historicroute66/873032832;34.944.073;-10.468.189;Route 66 inn;88435;NM;3;Chevymom4x4
AVwd5ohFByjofQCxtfiW;2016-10-29T16:10:14Z;2019-05-18T19:55:17Z;2200 Corporate Plaza Pkwy Se;Hotels and motels,Hotel;Accommodation & Food Services;Smyrna;US;us/ga/smyrna/2200corporateplazapkwyse/-1032282955;33.899.254;-8.447.861;Red Roof Inn Atlanta Smyrna;30080;GA;3;Valleysvacations
AVwd5ohFByjofQCxtfiW;2016-10-29T16:10:14Z;2019-05-18T19:55:17Z;2200 Corporate Plaza Pkwy Se;Hotels and motels,Hotel;Accommodation & Food Services;Smyrna;US;us/ga/smyrna/2200corporateplazapkwyse/-1032282955;33.899.254;-8.447.861;Red Roof Inn Atlanta Smyrna;30080;GA;1;NateJ
AVwds2jfkufWRAb58dgU;2016-11-05T19:38:30Z;2019-05-18T19:50:10Z;141 N Alvarado St;Hotels,Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Surgeons,Motel,Hotels Motels,Physicians-md and do,Hotel,Business Hotels;Accommodation & Food Services;Los Angeles;US;us/ca/losangeles/141nalvaradost/-1372525913;34.068;-1.182.701;Hollywood Inn Express South;90026;CA;1;Mig M
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;4;Karen B
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;2;D H
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;cheapskatetom
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Stephanie T
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;1;Levette R
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Brandon W
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;greekgirl64
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;edaba
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Lucas T
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;639angelaw639
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;3;kperkins97
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;4;jim t
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Don S
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Annalee W
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;MarleySue
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;JJWA
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;4;John L
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;4;Cynthia S
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;cndrlla59
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;4;CDM121
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;TerrisMom
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;OldT0m
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;mysticks1
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Cindy1255
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Jennifer D
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;4;Mel9H
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;brendakyle2014
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Shira K
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;476karynw
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Lynn J
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Rmz1
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;4;S P
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;auntiraine
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;4;Jill K
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;klepper-geocaching
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;yew_hall
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Frances D
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;kbt21
AWEKq1Eba4HuVbedMYk2;2018-01-18T18:43:32Z;2019-05-18T19:45:02Z;820 Poydras Street;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;New Orleans;US;us/la/neworleans/820poydrasstreet/162121696;2.994.926;-9.007.236;Drury Inn & Suites New Orleans;70112;LA;5;Karen S
